campaign_id,contact,month,campaign,previous,poutcome,pdays
5645,cellular,jan,3,2,other,33
5646,cellular,jan,2,1,other,195
5647,cellular,jan,7,4,failure,252
5648,cellular,jan,7,0,unknown,-1
5649,telephone,jan,1,2,success,196
5650,cellular,jan,1,4,other,90
5651,cellular,jan,1,10,success,91
5652,cellular,jan,3,9,other,161
5653,cellular,jan,1,4,success,282
5654,cellular,jan,1,2,other,87
5655,cellular,jan,7,7,success,93
5656,cellular,jan,2,1,success,274
5657,cellular,jan,1,2,other,225
5658,cellular,jan,3,1,failure,347
5659,cellular,jan,2,1,other,196
5660,cellular,jan,4,1,failure,276
5661,cellular,jan,2,13,other,225
5662,cellular,jan,4,4,other,210
5663,cellular,jan,4,2,failure,93
5664,cellular,jan,2,2,success,94
5665,cellular,jan,2,3,success,94
5666,telephone,jan,2,2,success,272
5667,cellular,jan,1,9,success,67
5668,cellular,jan,2,3,failure,115
5669,telephone,jan,5,5,success,285
5670,cellular,jan,2,3,success,95
5671,cellular,jan,1,1,success,195
5672,cellular,jan,2,4,failure,95
5673,cellular,jan,1,1,success,97
5674,cellular,jan,1,2,success,95
5675,cellular,jan,1,1,success,94
5676,cellular,jan,1,1,success,280
5677,cellular,jan,2,2,failure,97
5678,cellular,jan,1,1,failure,234
5679,cellular,jan,2,1,failure,161
5680,cellular,jan,1,3,success,201
5681,cellular,jan,1,2,failure,544
5682,cellular,jan,2,3,success,283
5683,cellular,jan,1,3,failure,301
5684,cellular,jan,1,1,other,245
5685,cellular,jan,1,3,failure,151
5686,cellular,jan,1,1,success,88
5687,cellular,jan,1,2,success,202
5688,cellular,jan,1,1,failure,307
5689,cellular,jan,4,3,success,96
5690,cellular,jan,1,5,failure,92
5691,telephone,jan,1,2,success,95
5692,cellular,jan,1,1,other,104
5693,cellular,jan,1,3,success,96
5694,cellular,jan,4,4,other,50
5695,cellular,jan,1,1,success,92
5696,cellular,jan,1,2,success,92
5697,cellular,jan,1,1,failure,435
5698,cellular,jan,1,4,success,92
5699,cellular,jan,1,3,other,238
5700,cellular,jan,4,4,success,92
5701,telephone,jan,1,6,failure,100
5702,cellular,jan,1,2,failure,93
5703,cellular,jan,3,2,success,202
5704,telephone,jan,3,2,success,147
5705,cellular,jan,2,3,success,92
5706,cellular,jan,1,10,failure,436
5707,cellular,jan,2,3,failure,92
5708,cellular,jan,1,1,success,93
5709,cellular,jan,3,1,failure,93
5710,cellular,jan,4,1,success,93
5711,telephone,jan,3,1,failure,93
5712,cellular,jan,1,3,failure,286
5713,telephone,jan,6,5,other,275
5714,cellular,jan,3,1,other,97
5715,cellular,jan,2,2,failure,555
5716,telephone,jan,4,1,other,164
5717,cellular,jan,1,3,success,91
5718,cellular,jan,1,5,failure,286
5719,cellular,jan,1,3,success,83
5720,cellular,jan,1,1,failure,433
5721,cellular,jan,1,2,failure,98
5722,cellular,jan,5,2,success,204
5723,cellular,jan,3,4,other,91
5724,cellular,jan,2,1,other,149
5725,cellular,jan,1,4,success,91
5726,cellular,jan,2,1,failure,241
5727,telephone,jan,4,4,other,90
5728,cellular,jan,4,1,other,436
5729,cellular,jan,3,6,success,142
5730,cellular,jan,1,1,other,102
5731,cellular,jan,7,3,success,98
5732,cellular,jan,1,3,failure,120
5733,cellular,jan,1,3,success,92
5734,telephone,jan,1,6,failure,206
5735,cellular,jan,1,3,failure,127
5736,telephone,jan,2,1,other,164
5737,cellular,jan,11,0,unknown,-1
5738,cellular,feb,5,8,failure,91
5739,cellular,feb,2,3,failure,96
5740,telephone,feb,2,7,failure,91
5741,cellular,feb,2,2,failure,95
5742,telephone,feb,1,3,success,287
5743,cellular,feb,1,2,success,95
5744,cellular,feb,1,5,failure,155
5745,cellular,feb,1,2,other,172
5746,cellular,feb,1,2,failure,96
5747,cellular,feb,1,5,failure,109
5748,cellular,feb,1,2,failure,109
5749,cellular,feb,2,2,failure,281
5750,cellular,feb,1,1,other,93
5751,cellular,feb,1,5,success,301
5752,cellular,feb,1,9,other,96
5753,cellular,feb,2,3,success,82
5754,cellular,feb,1,4,failure,92
5755,cellular,feb,1,2,other,174
5756,cellular,feb,1,3,success,357
5757,cellular,feb,1,2,other,124
5758,cellular,feb,1,3,success,48
5759,cellular,feb,1,2,other,91
5760,cellular,feb,1,2,failure,366
5761,telephone,feb,2,4,success,104
5762,cellular,feb,2,1,failure,181
5763,cellular,feb,1,3,success,92
5764,cellular,feb,2,6,failure,180
5765,telephone,feb,1,4,failure,99
5766,cellular,feb,2,1,success,181
5767,cellular,feb,2,3,success,94
5768,cellular,feb,5,1,success,184
5769,cellular,feb,6,12,other,97
5770,cellular,feb,1,3,success,182
5771,cellular,feb,1,9,failure,83
5772,cellular,feb,2,6,success,150
5773,cellular,feb,1,6,success,184
5774,cellular,feb,5,2,other,98
5775,cellular,feb,1,1,other,234
5776,cellular,feb,4,20,failure,113
5777,cellular,feb,4,5,success,191
5778,cellular,feb,1,1,failure,176
5779,telephone,feb,2,1,failure,174
5780,telephone,feb,1,2,failure,181
5781,telephone,feb,2,2,success,183
5782,cellular,feb,1,5,failure,181
5783,cellular,feb,1,2,failure,178
5784,telephone,feb,3,1,failure,169
5785,cellular,feb,5,1,other,276
5786,cellular,feb,2,1,failure,184
5787,cellular,feb,1,1,failure,365
5788,cellular,feb,1,8,failure,176
5789,telephone,feb,1,3,failure,288
5790,cellular,feb,1,1,success,297
5791,cellular,feb,1,1,failure,94
5792,telephone,feb,1,2,failure,87
5793,cellular,feb,1,3,success,93
5794,cellular,feb,3,1,failure,175
5795,cellular,feb,1,5,failure,176
5796,cellular,feb,2,1,other,242
5797,cellular,feb,1,3,other,183
5798,cellular,feb,2,2,success,64
5799,cellular,feb,2,6,failure,274
5800,cellular,feb,1,1,failure,182
5801,cellular,feb,1,5,failure,175
5802,cellular,feb,2,1,failure,188
5803,cellular,feb,2,3,other,129
5804,cellular,feb,2,8,failure,280
5805,telephone,feb,2,2,failure,115
5806,cellular,feb,2,1,success,97
5807,cellular,feb,3,1,failure,221
5808,cellular,feb,3,1,other,101
5809,cellular,feb,1,1,success,187
5810,cellular,feb,1,1,success,305
5811,cellular,feb,1,4,success,94
5812,cellular,feb,1,1,other,333
5813,telephone,feb,1,3,failure,446
5814,cellular,feb,2,1,failure,179
5815,telephone,feb,2,1,failure,181
5816,cellular,feb,2,2,failure,185
5817,cellular,feb,9,1,other,101
5818,cellular,feb,2,1,success,188
5819,cellular,feb,1,7,other,558
5820,cellular,feb,1,1,success,183
5821,telephone,feb,1,1,success,92
5822,cellular,feb,1,2,success,92
5823,telephone,feb,1,1,success,469
5824,cellular,feb,1,2,success,260
5825,cellular,feb,2,2,failure,104
5826,cellular,feb,1,3,failure,92
5827,cellular,feb,4,5,failure,182
5828,cellular,feb,2,2,failure,183
5829,cellular,feb,2,1,success,92
5830,cellular,feb,2,1,failure,182
5831,cellular,feb,2,3,success,92
5832,cellular,feb,2,8,success,92
5833,cellular,feb,2,2,other,93
5834,cellular,feb,1,13,success,92
5835,cellular,feb,1,5,success,92
5836,cellular,feb,1,6,success,183
5837,cellular,feb,1,1,failure,183
5838,cellular,feb,1,3,failure,182
5839,cellular,feb,2,5,success,92
5840,cellular,feb,3,6,success,183
5841,cellular,feb,2,2,success,92
5842,cellular,feb,3,1,success,187
5843,cellular,feb,2,4,other,156
5844,cellular,feb,2,5,failure,180
5845,cellular,feb,1,1,success,190
5846,cellular,feb,1,3,success,91
5847,cellular,feb,1,4,success,91
5848,cellular,feb,1,1,success,188
5849,cellular,feb,7,2,failure,188
5850,cellular,feb,1,9,success,91
5851,cellular,feb,1,4,success,90
5852,cellular,feb,2,1,failure,190
5853,cellular,feb,1,4,success,174
5854,cellular,feb,1,7,success,183
5855,cellular,feb,2,2,success,184
5856,unknown,feb,1,0,unknown,-1
5857,cellular,feb,1,2,success,183
5858,cellular,feb,2,2,failure,297
5859,cellular,feb,1,6,success,90
5860,cellular,feb,1,3,failure,181
5861,cellular,feb,2,1,success,183
5862,cellular,feb,1,4,success,182
5863,cellular,feb,2,4,success,183
5864,cellular,feb,10,5,failure,149
5865,cellular,feb,2,3,success,184
5866,cellular,feb,2,4,other,182
5867,cellular,feb,1,1,success,182
5868,cellular,feb,1,1,other,374
5869,cellular,feb,1,2,failure,260
5870,telephone,feb,5,2,success,93
5871,cellular,feb,1,3,success,186
5872,telephone,feb,1,4,failure,170
5873,cellular,feb,3,2,success,182
5874,cellular,feb,4,6,success,185
5875,cellular,feb,2,1,failure,616
5876,cellular,feb,6,3,success,187
5877,cellular,feb,1,4,other,97
5878,cellular,feb,1,9,failure,91
5879,cellular,feb,1,2,success,91
5880,cellular,feb,3,2,success,186
5881,cellular,feb,1,1,success,185
5882,cellular,feb,4,2,success,186
5883,cellular,feb,1,1,success,91
5884,telephone,feb,5,15,success,94
5885,cellular,feb,3,1,success,189
5886,cellular,feb,3,1,failure,195
5887,cellular,feb,1,1,success,262
5888,cellular,feb,1,5,failure,63
5889,cellular,feb,1,3,failure,56
5890,cellular,feb,1,4,failure,183
5891,cellular,feb,1,2,success,561
5892,cellular,feb,1,1,success,181
5893,cellular,feb,2,3,failure,185
5894,cellular,feb,1,9,failure,385
5895,cellular,feb,1,4,failure,553
5896,cellular,feb,2,6,success,555
5897,cellular,feb,4,2,success,94
5898,cellular,feb,1,7,success,262
5899,cellular,feb,4,1,success,182
5900,cellular,feb,3,1,failure,192
5901,cellular,feb,1,1,success,184
5902,cellular,feb,1,2,failure,185
5903,cellular,feb,1,1,failure,130
5904,cellular,feb,1,1,failure,189
5905,cellular,feb,1,1,failure,175
5906,telephone,feb,4,2,failure,311
5907,cellular,feb,5,1,failure,294
5908,cellular,feb,3,3,failure,167
5909,telephone,feb,2,6,failure,126
5910,cellular,feb,1,2,other,189
5911,cellular,feb,1,5,success,187
5912,cellular,feb,2,11,other,265
5913,cellular,feb,1,3,failure,195
5914,telephone,feb,1,6,failure,176
5915,cellular,feb,1,7,failure,103
5916,cellular,feb,2,6,failure,182
5917,cellular,feb,2,1,other,130
5918,cellular,feb,2,3,failure,176
5919,unknown,feb,1,2,failure,384
5920,cellular,feb,1,4,failure,100
5921,cellular,feb,1,3,failure,91
5922,unknown,feb,1,2,other,267
5923,cellular,feb,1,6,success,92
5924,cellular,feb,5,1,other,140
5925,cellular,feb,1,4,success,187
5926,cellular,feb,1,5,failure,184
5927,cellular,feb,1,3,failure,273
5928,cellular,feb,1,2,success,187
5929,telephone,feb,2,7,failure,89
5930,cellular,feb,2,5,failure,86
5931,cellular,feb,2,10,success,183
5932,telephone,feb,1,3,other,204
5933,cellular,feb,1,2,failure,192
5934,cellular,feb,6,2,failure,177
5935,cellular,feb,1,4,failure,87
5936,cellular,feb,1,1,success,192
5937,cellular,feb,1,1,success,388
5938,cellular,feb,1,1,failure,461
5939,telephone,feb,1,3,success,191
5940,cellular,feb,1,2,success,191
5941,cellular,feb,1,10,failure,87
5942,cellular,feb,5,4,failure,125
5943,cellular,feb,3,2,failure,268
5944,cellular,feb,2,2,other,270
5945,cellular,feb,3,6,success,186
5946,cellular,feb,1,1,success,171
5947,cellular,feb,3,2,failure,102
5948,cellular,feb,1,4,success,192
5949,cellular,feb,1,1,success,203
5950,cellular,feb,1,3,success,191
5951,telephone,feb,3,2,success,133
5952,cellular,feb,1,2,failure,60
5953,cellular,feb,2,1,failure,189
5954,unknown,mar,1,2,failure,592
5955,unknown,mar,1,0,unknown,-1
5956,cellular,mar,1,2,failure,176
5957,cellular,mar,1,1,success,182
5958,cellular,mar,1,11,failure,89
5959,cellular,mar,1,1,failure,182
5960,cellular,mar,1,3,other,109
5961,cellular,mar,1,2,failure,288
5962,cellular,mar,2,8,other,130
5963,cellular,mar,2,5,failure,123
5964,cellular,mar,1,2,success,152
5965,cellular,mar,2,1,other,203
5966,cellular,mar,4,2,other,390
5967,telephone,mar,3,1,other,322
5968,cellular,mar,2,2,success,180
5969,cellular,mar,1,2,failure,180
5970,cellular,mar,2,1,failure,198
5971,cellular,mar,1,5,failure,86
5972,cellular,mar,2,3,success,110
5973,cellular,mar,2,1,failure,280
5974,cellular,mar,6,5,other,467
5975,telephone,mar,3,1,other,180
5976,cellular,mar,2,3,failure,181
5977,cellular,mar,2,5,other,133
5978,telephone,mar,2,2,failure,244
5979,cellular,mar,1,4,failure,181
5980,cellular,mar,1,4,failure,87
5981,cellular,mar,1,3,failure,122
5982,telephone,mar,7,0,unknown,-1
5983,cellular,mar,2,5,success,281
5984,telephone,mar,1,6,failure,178
5985,cellular,mar,3,2,failure,181
5986,telephone,mar,3,1,failure,183
5987,cellular,mar,1,3,success,92
5988,cellular,mar,1,1,failure,205
5989,cellular,mar,1,5,failure,179
5990,telephone,mar,4,4,success,179
5991,cellular,mar,1,2,success,91
5992,cellular,mar,1,2,failure,179
5993,cellular,mar,7,13,success,186
5994,unknown,mar,1,1,failure,394
5995,cellular,mar,1,6,other,91
5996,cellular,mar,1,1,failure,88
5997,cellular,mar,2,7,success,179
5998,cellular,mar,2,1,success,278
5999,cellular,mar,3,6,other,585
6000,cellular,mar,2,3,success,188
6001,cellular,mar,4,1,failure,286
6002,cellular,mar,3,6,success,206
6003,cellular,mar,1,2,success,89
6004,cellular,mar,6,2,failure,279
6005,cellular,mar,2,3,success,181
6006,telephone,mar,1,1,success,90
6007,cellular,mar,1,2,success,181
6008,cellular,mar,1,5,success,181
6009,cellular,mar,1,4,success,90
6010,cellular,mar,3,6,success,181
6011,cellular,mar,1,1,success,326
6012,cellular,mar,2,3,success,90
6013,cellular,mar,2,3,success,154
6014,cellular,mar,2,1,success,182
6015,telephone,mar,3,6,success,181
6016,cellular,mar,1,2,failure,478
6017,cellular,mar,1,7,other,184
6018,telephone,mar,1,1,failure,348
6019,cellular,mar,1,2,success,70
6020,cellular,mar,2,3,failure,478
6021,telephone,mar,2,1,failure,91
6022,cellular,mar,4,2,failure,107
6023,cellular,mar,1,4,other,98
6024,telephone,mar,1,6,success,90
6025,cellular,mar,1,1,failure,91
6026,telephone,mar,2,2,success,181
6027,cellular,mar,1,1,success,91
6028,cellular,mar,2,2,failure,184
6029,cellular,mar,2,1,failure,207
6030,telephone,mar,1,2,success,93
6031,cellular,mar,1,4,success,182
6032,cellular,mar,3,1,failure,339
6033,cellular,mar,3,6,success,182
6034,cellular,mar,2,1,failure,124
6035,cellular,mar,2,4,failure,315
6036,cellular,mar,3,1,other,98
6037,cellular,mar,1,2,other,91
6038,cellular,mar,1,2,success,185
6039,cellular,mar,1,1,failure,96
6040,cellular,mar,1,2,other,181
6041,cellular,mar,1,3,success,181
6042,cellular,mar,5,4,failure,203
6043,telephone,mar,2,1,other,195
6044,telephone,mar,6,2,success,182
6045,cellular,mar,2,1,other,215
6046,telephone,mar,1,2,success,188
6047,cellular,mar,1,4,other,480
6048,cellular,mar,1,3,success,302
6049,cellular,mar,1,7,other,194
6050,telephone,mar,1,2,failure,274
6051,cellular,mar,1,9,other,124
6052,telephone,mar,1,2,success,91
6053,telephone,mar,2,4,other,95
6054,cellular,mar,1,5,failure,182
6055,cellular,mar,3,2,failure,155
6056,cellular,mar,1,2,success,321
6057,cellular,mar,1,1,success,285
6058,cellular,mar,2,3,failure,183
6059,cellular,mar,1,3,success,290
6060,cellular,mar,1,1,failure,343
6061,cellular,mar,2,1,other,101
6062,cellular,mar,1,1,other,276
6063,cellular,mar,2,4,success,184
6064,cellular,mar,2,6,other,188
6065,telephone,mar,3,1,other,101
6066,cellular,mar,4,6,other,90
6067,cellular,mar,3,3,success,187
6068,cellular,mar,2,4,success,181
6069,cellular,mar,1,10,success,90
6070,cellular,mar,1,6,other,188
6071,telephone,mar,2,28,success,229
6072,telephone,mar,1,8,success,91
6073,cellular,mar,1,12,failure,330
6074,cellular,mar,1,2,success,291
6075,cellular,mar,1,2,success,106
6076,cellular,mar,1,1,success,421
6077,cellular,mar,1,2,failure,184
6078,cellular,mar,1,2,success,178
6079,cellular,mar,3,3,failure,182
6080,cellular,mar,1,1,other,295
6081,cellular,mar,1,6,success,178
6082,cellular,mar,1,8,failure,326
6083,cellular,mar,1,3,other,88
6084,cellular,mar,1,1,other,137
6085,cellular,mar,2,4,failure,116
6086,cellular,mar,3,3,failure,191
6087,cellular,mar,4,4,failure,667
6088,cellular,mar,2,2,success,90
6089,cellular,mar,3,3,failure,311
6090,cellular,mar,2,5,failure,334
6091,telephone,mar,3,1,failure,342
6092,cellular,mar,2,2,failure,181
6093,cellular,mar,2,5,failure,90
6094,cellular,mar,2,1,success,337
6095,cellular,mar,1,2,other,92
6096,cellular,mar,1,4,failure,174
6097,cellular,mar,1,3,other,223
6098,cellular,mar,1,1,success,181
6099,cellular,mar,1,1,failure,181
6100,cellular,mar,1,1,failure,271
6101,cellular,apr,1,1,success,350
6102,cellular,apr,1,2,failure,115
6103,cellular,apr,1,3,success,184
6104,telephone,apr,1,3,success,94
6105,cellular,apr,1,2,failure,370
6106,telephone,apr,3,1,failure,370
6107,unknown,apr,1,0,unknown,-1
6108,cellular,apr,4,2,success,374
6109,cellular,apr,1,2,failure,626
6110,cellular,apr,3,1,failure,186
6111,cellular,apr,1,4,other,180
6112,cellular,apr,4,7,failure,185
6113,cellular,apr,1,3,failure,186
6114,cellular,apr,2,3,success,108
6115,cellular,apr,2,2,failure,430
6116,cellular,apr,7,3,other,426
6117,cellular,apr,3,4,other,241
6118,cellular,apr,1,3,failure,319
6119,cellular,apr,1,2,success,363
6120,cellular,apr,1,1,failure,363
6121,telephone,apr,1,11,success,118
6122,cellular,apr,1,2,success,98
6123,cellular,apr,2,3,failure,210
6124,cellular,apr,4,2,failure,341
6125,cellular,apr,3,2,failure,236
6126,cellular,apr,3,2,failure,349
6127,cellular,apr,2,5,other,160
6128,cellular,apr,1,1,failure,186
6129,cellular,apr,1,1,failure,314
6130,cellular,apr,1,6,failure,258
6131,cellular,apr,1,2,success,173
6132,cellular,apr,4,5,success,206
6133,cellular,apr,2,3,other,199
6134,cellular,apr,1,9,other,241
6135,cellular,apr,1,2,success,181
6136,telephone,apr,1,1,failure,187
6137,cellular,apr,1,1,success,188
6138,cellular,apr,2,1,failure,186
6139,telephone,apr,2,4,failure,393
6140,cellular,apr,1,3,success,182
6141,cellular,apr,1,2,failure,182
6142,cellular,apr,3,3,failure,182
6143,cellular,apr,4,6,success,187
6144,cellular,apr,1,1,success,348
6145,cellular,apr,1,2,failure,595
6146,cellular,apr,2,9,failure,242
6147,cellular,apr,1,2,failure,179
6148,cellular,apr,4,2,success,182
6149,cellular,apr,5,2,success,181
6150,cellular,apr,1,8,success,181
6151,cellular,apr,1,1,failure,181
6152,cellular,apr,8,2,success,183
6153,cellular,apr,2,5,failure,183
6154,telephone,apr,1,2,success,181
6155,cellular,apr,2,3,failure,378
6156,cellular,apr,1,4,success,311
6157,cellular,apr,2,2,other,246
6158,cellular,apr,4,3,failure,178
6159,cellular,apr,2,2,failure,381
6160,cellular,apr,4,2,other,182
6161,cellular,apr,2,3,other,182
6162,cellular,apr,2,1,failure,185
6163,cellular,apr,3,2,failure,364
6164,cellular,apr,1,7,success,367
6165,cellular,apr,1,4,success,181
6166,cellular,apr,2,3,failure,185
6167,cellular,apr,6,1,success,183
6168,cellular,apr,1,3,success,181
6169,cellular,apr,1,1,other,376
6170,telephone,apr,1,5,success,181
6171,cellular,apr,1,1,failure,648
6172,telephone,apr,2,3,failure,181
6173,cellular,apr,3,1,success,202
6174,cellular,apr,4,2,other,292
6175,cellular,apr,2,17,other,330
6176,telephone,apr,3,1,failure,254
6177,cellular,apr,2,1,success,182
6178,cellular,apr,2,1,failure,251
6179,cellular,apr,4,1,other,247
6180,cellular,apr,1,2,success,304
6181,cellular,apr,5,2,success,184
6182,cellular,apr,6,4,success,185
6183,cellular,apr,1,1,failure,521
6184,cellular,apr,9,5,other,185
6185,cellular,apr,2,11,other,165
6186,cellular,apr,2,5,success,182
6187,cellular,apr,2,2,success,369
6188,telephone,apr,8,0,unknown,-1
6189,cellular,apr,2,2,success,186
6190,cellular,apr,2,3,success,186
6191,cellular,apr,3,4,other,192
6192,cellular,apr,1,4,failure,192
6193,cellular,apr,5,5,failure,181
6194,cellular,apr,2,2,success,143
6195,cellular,apr,2,1,failure,182
6196,cellular,apr,1,2,success,202
6197,cellular,apr,3,2,failure,363
6198,cellular,apr,1,2,failure,521
6199,cellular,apr,1,3,other,326
6200,cellular,apr,2,2,failure,182
6201,telephone,apr,1,7,failure,180
6202,cellular,apr,1,1,other,452
6203,cellular,apr,1,1,other,187
6204,telephone,apr,2,3,other,179
6205,cellular,apr,1,1,other,449
6206,telephone,apr,2,2,failure,182
6207,cellular,apr,1,4,other,329
6208,cellular,apr,2,2,other,126
6209,telephone,apr,1,1,success,182
6210,cellular,apr,2,8,success,181
6211,cellular,apr,2,1,other,182
6212,cellular,apr,1,3,other,223
6213,telephone,apr,1,1,failure,191
6214,cellular,apr,2,2,failure,198
6215,cellular,apr,2,1,failure,633
6216,telephone,apr,3,1,other,426
6217,cellular,apr,1,1,success,398
6218,cellular,apr,1,2,success,190
6219,cellular,apr,2,7,success,196
6220,cellular,apr,1,2,success,182
6221,cellular,apr,3,11,other,189
6222,cellular,apr,2,1,success,196
6223,cellular,apr,1,2,success,183
6224,cellular,may,1,2,success,90
6225,cellular,may,1,3,success,89
6226,cellular,may,1,5,failure,61
6227,cellular,may,1,1,success,182
6228,cellular,may,1,4,success,88
6229,telephone,may,1,2,success,92
6230,cellular,may,1,5,failure,181
6231,cellular,may,2,2,success,89
6232,cellular,may,2,11,success,182
6233,telephone,may,1,3,success,53
6234,cellular,may,1,8,other,78
6235,cellular,may,1,1,success,208
6236,cellular,may,1,1,other,243
6237,cellular,may,1,4,success,195
6238,cellular,may,1,2,success,6
6239,cellular,may,1,3,failure,274
6240,cellular,may,1,7,success,90
6241,telephone,may,1,4,failure,89
6242,cellular,may,1,4,other,89
6243,cellular,may,4,3,failure,89
6244,cellular,may,2,2,failure,241
6245,cellular,may,1,2,failure,87
6246,cellular,may,1,5,success,55
6247,cellular,may,1,3,other,90
6248,cellular,may,1,3,success,87
6249,cellular,may,1,5,success,91
6250,cellular,may,1,10,failure,10
6251,cellular,may,1,8,failure,90
6252,cellular,may,1,6,success,90
6253,cellular,may,2,4,success,211
6254,cellular,may,2,2,success,66
6255,telephone,may,2,2,failure,268
6256,cellular,may,2,4,success,88
6257,cellular,may,1,1,failure,200
6258,cellular,may,4,8,success,88
6259,cellular,may,5,6,success,94
6260,cellular,may,6,6,success,53
6261,cellular,may,2,4,failure,273
6262,telephone,may,5,5,failure,371
6263,cellular,may,1,5,failure,77
6264,cellular,may,1,2,failure,86
6265,cellular,may,1,1,success,181
6266,cellular,may,2,5,success,89
6267,cellular,may,1,6,success,182
6268,cellular,may,2,3,success,181
6269,cellular,may,2,2,success,392
6270,cellular,may,1,3,failure,58
6271,cellular,may,3,10,success,182
6272,cellular,may,2,1,failure,267
6273,cellular,may,1,5,success,181
6274,cellular,may,1,2,success,180
6275,cellular,may,1,2,failure,460
6276,cellular,may,1,2,success,182
6277,cellular,may,1,3,success,50
6278,telephone,may,1,5,success,181
6279,telephone,may,1,10,success,90
6280,cellular,may,1,2,success,387
6281,telephone,may,2,7,success,89
6282,telephone,may,1,2,success,183
6283,cellular,may,1,4,failure,280
6284,cellular,may,1,4,success,91
6285,cellular,may,1,2,success,181
6286,cellular,may,1,10,success,87
6287,cellular,may,2,3,success,182
6288,cellular,may,1,3,success,90
6289,cellular,may,1,5,success,71
6290,cellular,may,1,1,other,84
6291,cellular,may,2,1,success,178
6292,cellular,may,3,5,success,87
6293,cellular,may,3,4,failure,275
6294,cellular,may,2,2,other,183
6295,cellular,may,5,3,other,316
6296,cellular,may,3,3,success,179
6297,cellular,may,8,4,success,182
6298,telephone,may,3,2,failure,185
6299,cellular,may,3,3,failure,92
6300,cellular,may,1,1,success,179
6301,cellular,may,4,7,success,92
6302,cellular,may,2,7,success,178
6303,cellular,may,1,4,success,179
6304,cellular,may,4,3,success,88
6305,unknown,may,1,5,other,670
6306,cellular,may,3,1,failure,243
6307,cellular,may,3,7,other,186
6308,cellular,may,1,2,other,181
6309,cellular,may,1,10,other,258
6310,cellular,may,1,3,success,181
6311,cellular,may,2,2,other,159
6312,cellular,may,2,5,failure,28
6313,cellular,may,1,5,failure,89
6314,cellular,may,1,6,failure,85
6315,cellular,may,3,4,failure,110
6316,telephone,may,2,3,failure,361
6317,unknown,may,1,1,other,357
6318,cellular,may,1,1,failure,87
6319,cellular,may,1,3,failure,56
6320,cellular,may,2,5,other,202
6321,cellular,may,4,8,failure,87
6322,cellular,may,3,8,success,91
6323,cellular,may,1,6,failure,193
6324,cellular,may,1,6,success,87
6325,cellular,may,1,3,failure,386
6326,cellular,may,1,3,failure,281
6327,cellular,may,3,5,failure,74
6328,cellular,may,1,9,failure,85
6329,cellular,may,3,1,failure,361
6330,cellular,may,1,2,other,185
6331,cellular,may,1,7,success,89
6332,cellular,may,2,3,failure,133
6333,cellular,may,2,5,failure,95
6334,telephone,may,1,9,failure,89
6335,cellular,may,1,9,failure,77
6336,cellular,may,1,9,failure,378
6337,cellular,may,1,1,failure,389
6338,cellular,may,2,3,other,353
6339,cellular,may,2,2,success,365
6340,cellular,may,1,2,other,111
6341,cellular,may,1,4,failure,88
6342,telephone,may,4,2,failure,358
6343,cellular,may,1,5,other,551
6344,cellular,may,1,1,success,328
6345,cellular,may,3,2,failure,205
6346,cellular,may,2,2,success,391
6347,cellular,may,3,7,other,89
6348,cellular,may,1,3,failure,205
6349,cellular,may,2,11,success,90
6350,cellular,may,3,3,success,182
6351,telephone,may,2,5,success,135
6352,unknown,may,1,2,other,555
6353,cellular,may,3,1,success,183
6354,cellular,may,1,2,other,161
6355,cellular,may,1,6,success,178
6356,cellular,may,1,1,failure,479
6357,cellular,may,1,1,failure,414
6358,cellular,may,3,2,other,219
6359,cellular,may,3,4,success,279
6360,telephone,may,2,1,success,36
6361,cellular,may,2,5,failure,368
6362,cellular,may,3,6,failure,63
6363,cellular,may,4,4,failure,93
6364,cellular,may,2,9,failure,184
6365,cellular,may,3,2,other,28
6366,cellular,may,3,2,other,196
6367,cellular,may,2,5,other,35
6368,telephone,may,1,3,success,77
6369,cellular,may,1,3,failure,202
6370,unknown,may,1,1,failure,557
6371,unknown,jun,1,3,success,166
6372,cellular,jun,1,5,failure,292
6373,cellular,jun,1,2,failure,237
6374,cellular,jun,2,12,success,91
6375,cellular,jun,2,5,failure,188
6376,cellular,jun,3,2,success,140
6377,cellular,jun,1,6,success,97
6378,unknown,jun,1,2,failure,687
6379,cellular,jun,1,3,success,278
6380,unknown,jun,1,2,failure,557
6381,cellular,jun,2,2,failure,117
6382,cellular,jun,1,1,success,92
6383,cellular,jun,1,1,success,182
6384,cellular,jun,2,4,success,182
6385,cellular,jun,1,2,success,181
6386,cellular,jun,1,3,success,140
6387,cellular,jun,2,3,success,183
6388,cellular,jun,2,8,success,128
6389,cellular,jun,1,1,success,50
6390,cellular,jun,1,3,failure,64
6391,telephone,jun,4,2,failure,367
6392,cellular,jun,1,6,failure,371
6393,unknown,jun,1,2,success,404
6394,unknown,jun,1,7,other,651
6395,unknown,jun,1,2,failure,686
6396,cellular,jun,1,9,success,92
6397,cellular,jun,1,7,other,93
6398,telephone,jun,1,12,failure,64
6399,telephone,jun,2,1,success,93
6400,cellular,jun,2,3,success,92
6401,cellular,jun,2,6,failure,188
6402,cellular,jun,4,1,success,97
6403,telephone,jun,5,4,other,116
6404,unknown,jun,1,6,other,96
6405,cellular,jun,1,9,success,94
6406,cellular,jun,1,1,other,384
6407,cellular,jun,1,4,success,186
6408,cellular,jun,1,2,other,384
6409,cellular,jun,1,8,success,130
6410,cellular,jun,1,1,success,425
