customer_id,age,job,marital,education,default,balance,housing,loan
c6efa97aaf408d60e6ec60e27886ceb6,36,blue-collar,single,secondary,no,478,yes,no
aa2369371b93b467421a5768a3b0d88f,37,services,married,secondary,no,393,yes,yes
e14e1090f6100b4f97a0609cfe4d309f,37,blue-collar,divorced,secondary,no,719,yes,no
aa7aba3502993d6e1157d89e4f7c5f3e,33,admin.,married,secondary,no,139,yes,yes
5b286c6a6d0f209dc988d1248c417e1e,28,blue-collar,single,secondary,no,53,yes,no
c0df8412720b0b743d24c92034ad45a3,42,blue-collar,divorced,secondary,no,-580,yes,yes
b65e20c3be2cd945128cb6888163f761,33,self-employed,married,primary,no,61,yes,no
4838d7efafb1974d7628adbb2b91474c,28,blue-collar,single,secondary,yes,-2,yes,yes
4c1cfd628f3e55c0f65c0f03dfc46fa1,29,blue-collar,married,secondary,no,912,yes,no
724c440e4de31bd13dadcbb8d75efeff,39,services,married,primary,no,276,yes,yes
3f6615a4bf2e73a5f52ec2f9e2a60a59,50,management,married,tertiary,no,2809,yes,no
dda3d85e57e9231e4611343a5803397c,36,technician,single,secondary,no,2151,yes,no
e904e0d4cb6c1251cc388902dfebc974,30,blue-collar,married,primary,no,25,yes,no
3306fb6c61c1fed2b6a391e1c7afffb1,35,blue-collar,single,primary,no,-276,yes,no
d7836acc9307f99603d15f79b4c3e66a,31,services,divorced,secondary,no,1301,yes,no
69ac803cb4642b4bf0f13d1a887fbd45,38,services,single,primary,no,-87,yes,no
b333a22ccd08122766b6c16b11aa0186,30,services,single,secondary,no,248,yes,no
99fb2e4c6096335b077cf9453f0351b4,51,blue-collar,married,primary,no,40,yes,no
6679f41a8e4931f2ae7e6d66e3a5f4a5,50,management,divorced,tertiary,no,100,yes,yes
fd6e9f3b7fff4326673e695cb05db02c,23,services,married,secondary,no,14,yes,yes
6de557dd54e97c279550c84d2f631290,33,services,married,secondary,no,56,yes,no
a5ce69644a201dd944c5b54ee3ab633b,39,blue-collar,married,secondary,no,1419,yes,no
d4fe3ca9fb0e85eb9ed3d01464850cd8,28,services,married,secondary,no,458,yes,no
e9873c257b3cc9f5b37e26f52be2fef8,33,blue-collar,married,secondary,no,1905,yes,no
34cd214e34c84a9b7e0551b799fcce53,47,blue-collar,married,primary,no,4227,yes,no
ed4ef5355466d131751ca00be21895a7,46,blue-collar,single,secondary,no,521,yes,no
6f713b2d73c698265299a38d595b61d6,42,admin.,single,secondary,no,664,yes,no
76aefaeff0fd1681c6299cfd27803404,35,blue-collar,married,secondary,no,625,no,no
9357be73328f3190fa1e4a9138180e59,48,blue-collar,married,secondary,no,1394,yes,no
6bf6e8bfbc8f392dd7f33c0a5380f7b9,33,management,married,tertiary,no,1195,yes,no
cf3b84dba68d8a3febf8621919679d79,41,blue-collar,single,secondary,no,925,yes,no
bd1eedf6c46f29d123565b0ae0acf19d,29,self-employed,single,secondary,no,970,yes,no
8dfd633615caab1be0dba4dfbaacd999,38,blue-collar,married,primary,no,354,yes,no
544ee362d79444f6d7fbb023ec3e5fb0,55,self-employed,married,tertiary,no,1810,yes,no
c13be51fdacb42df3176574c411fbb94,38,management,single,tertiary,no,15030,yes,no
1aa3d0dc86e954888af83ebffa393288,38,admin.,married,secondary,no,3632,yes,yes
34d8fa1658af53750d38951f74393673,47,housemaid,single,primary,no,2785,yes,no
e17e9027483b6c077ce3ee1d2db1328a,37,services,single,secondary,no,-111,yes,no
1980048bf1a9019774b2535da8b824d1,38,blue-collar,married,primary,no,1401,no,no
62af9fdd9c5b3f3a6552917786b5a282,30,admin.,divorced,secondary,no,55,yes,no
ffda2c6f0ec589f49816bae61fbb2698,31,self-employed,single,tertiary,no,1536,yes,no
ffd4730fbf333556b4ab7d9ccaa7a9ad,59,blue-collar,divorced,secondary,no,61,yes,no
62b867920cbfd2e495d72b6f6b2a923c,58,blue-collar,married,secondary,no,6004,yes,no
531fe0440d23a69acd4ca5ca3275be07,38,blue-collar,married,primary,no,447,yes,no
c33128f8c3aeeeb15fb1709f7afaf7a9,35,blue-collar,married,secondary,no,1831,yes,no
98e3e8812d035788e818bf9f3fb735f9,39,technician,single,secondary,no,0,yes,no
4f4703f671937a399ff1ebd66639a860,55,management,divorced,tertiary,no,2171,yes,yes
d512d2e30c5826dc059a38f363bf9b4a,35,blue-collar,married,secondary,no,233,yes,no
cb45b2be52dcb6bf53deefff85007988,38,blue-collar,married,primary,no,1852,yes,no
4c626d26bb4081e49de44be917abd8e0,39,blue-collar,married,secondary,no,462,yes,no
a9784be4cad991e32ffd8973b66a900b,37,services,married,secondary,no,655,no,no
277782da73a32eaeea61e8629e43c4b2,44,technician,married,tertiary,no,564,yes,no
ff2d143e7e6f5fa97f74fb6f61191de9,44,blue-collar,married,secondary,no,669,yes,no
3ad5bf8154c7bb11747e62946a80a4c1,31,self-employed,married,secondary,no,131,yes,no
5562f9821e5b86f657811edefd4baafa,32,services,married,secondary,no,99,yes,no
d37caec1f6f34214a5e461760e07e37f,43,housemaid,single,primary,no,800,yes,no
7f718b8642ec14be2cf82b43abffe6da,55,blue-collar,married,primary,no,-636,yes,no
9f18fa866c648f807896eecf00158c08,39,blue-collar,married,primary,no,157,yes,no
530039cfa2bccb86046b1bb2990aba50,31,services,single,secondary,no,6737,yes,no
4c0a934e0458efb48bb6af56fefee499,33,technician,married,secondary,no,221,yes,no
738fd25f3c66512f0fe17b6eb6be7dd4,44,entrepreneur,married,tertiary,no,1,yes,no
297106ba2379f2b4cc45941bc2527e5b,33,management,divorced,tertiary,no,219,yes,no
5b7bf38dad518477eea1895ddd2a560d,39,management,divorced,tertiary,no,36,no,yes
27b77de22e0b35f51899d3e4288237ce,57,admin.,single,secondary,no,1615,yes,no
2883a1c407e72392349c373390cac8b1,30,blue-collar,married,secondary,no,975,yes,no
2d881ac29c35ae7773b80672342a424c,34,blue-collar,married,secondary,no,1089,yes,no
10a36600699d15f011c1d352ea5a54cd,42,blue-collar,married,secondary,no,2157,yes,no
4f4fc9afae980da2ecf05bf61986899c,45,technician,divorced,tertiary,no,378,yes,yes
e6c3b3fad23abf795b7d83c6b95c3de7,44,unemployed,divorced,secondary,no,2108,yes,no
60f3c3afa97c35e0d5cda5488b60b9b5,49,blue-collar,divorced,unknown,no,39,yes,no
ef0cbe02b9e5d942c0cbc51994ef717c,38,services,single,primary,no,3715,yes,no
47bebba6b29a70caf138310901c53ce2,32,blue-collar,married,primary,no,50,yes,no
7ed1d74dc285f8fcb3125385a3e4e4ad,28,admin.,divorced,secondary,no,451,yes,no
607023ad18d36db8f47c0d6bfb9b977a,33,technician,single,tertiary,no,2565,yes,no
85284c5f60bf18a7551e589997d3f035,32,technician,married,secondary,no,-684,yes,no
9c8c33b6100c9941cabdc9732bebe426,48,blue-collar,married,secondary,no,865,yes,no
ed267bba44103df8c0cc37490e126767,41,technician,single,primary,no,340,yes,no
b1c6f3b3a2df0b85b9ab12c013f3a6ce,33,blue-collar,married,secondary,no,308,yes,no
18a7eb162653f343fc6046cc5dc8ef0f,35,blue-collar,married,secondary,no,323,yes,no
314a51619a9c1034f8b4a88251f75bb6,46,services,married,primary,no,437,yes,no
e060cfe6e3b39ad1effe68b534d374fe,27,admin.,single,secondary,no,456,no,no
e454a2fc525d054eed60e493e5345ae4,36,blue-collar,married,primary,no,828,no,no
b7968752fc35fe554fcfec29b41e6d16,45,entrepreneur,married,primary,no,58,yes,no
02a08298746c4aed4060bc3dd3a9d57a,24,student,single,secondary,no,493,yes,no
a1e4ac7fccbaa2bf1d0377dc4722cf24,32,blue-collar,single,secondary,no,2137,no,no
2ada6ce02d2bf96b99c562f1c88122bc,50,blue-collar,married,primary,no,953,yes,no
d770848d64b28e27742c1b7ab83e3bbc,49,blue-collar,married,secondary,no,119,yes,no
1e9bc0a65e8c449cce16efa1558d2485,32,technician,married,tertiary,no,1503,yes,yes
b69658fd4d6e8a9d382c1fbcaf96e72f,25,management,single,tertiary,no,1,yes,no
058b64937e165feb581a8d31e333e492,48,services,single,primary,no,-139,no,no
cdeecc562063282e69210360818d41e7,43,management,divorced,tertiary,no,497,no,no
2c8e4a465e0eeb9a6dbd70823683dc50,46,admin.,divorced,secondary,no,3201,yes,no
35aef52cdbd2ca0a3fa1472f5bf39236,32,blue-collar,single,primary,no,7,yes,no
dc84b7404b87b833509d130f81c74886,30,blue-collar,married,primary,no,2,yes,yes
f6a392457dd7a6455fc8c6c5cd1a2c78,53,admin.,single,secondary,no,233,yes,no
f508123b0d119fead50729ceb1a01d4f,35,management,single,tertiary,no,2749,no,no
b86a16ab8f7efb8c8d7a6d48f9029b02,33,blue-collar,married,secondary,no,780,yes,no
950424b1ca00f276177223a87d17b493,34,blue-collar,married,secondary,no,496,yes,no
f852dd375439cc79e82c6115a113f354,33,management,married,secondary,no,350,yes,no
e4f8be3c303151a2c304826b6a38e465,34,blue-collar,single,secondary,no,2764,yes,no
1aed4c5391fb5f5145509a4de74d2caf,45,blue-collar,married,secondary,no,78,yes,no
eb3d006f146678cc5be564be54dde8b0,36,blue-collar,married,primary,no,0,yes,yes
a9b3b8911509a894f32e3f149fc7583d,52,blue-collar,married,secondary,no,7180,yes,no
e23a6af472b1c0033d2a32834adf1399,27,services,single,secondary,no,468,yes,no
bfd28a4e7566881b9dc81f9a9a17a922,50,admin.,married,primary,no,246,yes,no
3d92e3f51476952b192c0a6485046827,37,management,single,tertiary,no,584,yes,no
d6b69da2041ee6c16c7a0f666b9236a2,39,blue-collar,married,primary,no,3419,yes,no
afb1663f8525005890014eeff0fbf73f,35,blue-collar,single,unknown,no,88,no,no
475c1bd4d8f50fdbee1fde859fc41505,28,admin.,single,secondary,no,207,yes,no
3fffc3f4f21321c7b858bfc18df7afaa,27,blue-collar,divorced,secondary,no,0,yes,no
b35491497d456595955774e0fa9451ab,32,blue-collar,single,secondary,no,681,no,yes
bf9d01e4fa7e0287d5b6c020e9ab1442,42,blue-collar,single,secondary,no,1080,yes,yes
c580a4efd7f68f99610726041030fe01,50,housemaid,married,secondary,no,7317,yes,no
0a9f598c3f76ad5498d98d281ef7af65,34,technician,single,secondary,no,2131,yes,no
2fb5144f7a7aff37fa9638d03ac9b161,29,management,single,tertiary,no,172,yes,no
b2e9b466081b3e3d5bb281caa89af0f1,53,admin.,married,secondary,no,-1601,no,yes
762cc852906fa3a832500b29455c9b0f,40,technician,divorced,secondary,no,-375,yes,no
a055664db34b94414322732ff4112698,39,management,married,tertiary,no,141,yes,no
446204b35cf315b9fe5c909f8e5fdbda,27,student,single,secondary,no,268,yes,no
c18e00157d2628ee4a0ed1a29fb093ed,38,admin.,single,secondary,no,18,no,no
46cf842c6b0f589eaae5d93a3f854fbe,35,blue-collar,married,secondary,no,247,yes,yes
63443969257a86003ba103e132c62422,35,blue-collar,married,secondary,no,260,yes,no
d4660023996c1b2bb08169b0209d8835,35,admin.,married,secondary,no,34,yes,no
b50719d046947ce8433c05b7ba9ca61e,33,management,married,tertiary,no,1064,yes,no
15cb2871730390ad6b5a838b2424f47c,40,blue-collar,married,primary,no,328,yes,no
a1872035f6b5a2cb6974eb36848208f4,52,blue-collar,married,secondary,no,33,no,yes
a4da1e96afaedf778cc827a55bd6cbba,43,blue-collar,married,primary,no,190,yes,no
ab6cc33c03b999510f6f53f9335f5545,42,entrepreneur,married,primary,no,759,yes,no
208c231411493e35d87ebdc09cd77fc0,39,management,married,tertiary,no,297,yes,no
f14ca918fa39aa1ee7601eaf573cd181,37,management,married,tertiary,no,596,yes,no
73505f8a5d774739282880686d56c12a,51,blue-collar,married,primary,no,864,yes,no
ec3581567ac12c3a2c9240164ebd0d45,36,blue-collar,married,secondary,no,1969,yes,yes
f2927a2b1ff2ec73ce3a07c88d4910e2,29,blue-collar,married,primary,no,35,yes,no
2529f868f459af65d8765457affea5bc,28,technician,single,secondary,no,584,yes,no
2ec97654f3af52dea6b3c70e5cb19193,42,blue-collar,single,secondary,no,382,yes,no
fab8b3a0266a6483e1011de478ecce25,29,blue-collar,single,primary,no,215,yes,no
907a8619220350dff58d22c4c6e1cf02,32,blue-collar,married,secondary,no,1779,yes,no
13c04bd6314850579a7e42b10510ddaf,35,blue-collar,married,secondary,no,577,no,no
f413ad024ff31dfe0b4341ae6bff385a,43,services,married,secondary,no,3409,yes,no
48f2ade3b281a5318911b47bc03dabdd,26,blue-collar,single,secondary,no,8,yes,no
2e4d2fb48ee924077995c280d505e9c4,50,management,married,secondary,no,42,yes,no
52622b8ef263e8a50aabcd0b6fbb0f19,41,blue-collar,married,secondary,no,121,yes,no
e67574b7c2c5aefe49f0fd57c1bfc435,36,management,single,tertiary,no,1129,yes,no
0a9a7a8e1762ec8fdec5a4bf2758fb4d,36,blue-collar,married,secondary,no,418,yes,yes
bbc01451c6865b5992a40d2a8dd5693b,40,blue-collar,divorced,primary,no,54,yes,no
17afe69335144d4de6dc22ef4f539f3f,40,blue-collar,married,secondary,no,1023,yes,no
d411aebceebaadb0414756282294ab59,45,blue-collar,married,primary,no,2523,yes,no
2e58b89cdcceed3d9eb232b7843dfbf1,28,management,single,tertiary,no,4937,yes,no
08f880cda5cf2dc2bde7a7cde070dbc2,36,blue-collar,married,primary,no,1993,yes,yes
b29dfc092d664d39e6479c8283de171f,31,admin.,single,secondary,no,387,yes,no
9f68860265122f1b7d35976675bb8c4a,32,services,single,secondary,no,396,yes,no
e76ef42713421a37ac3584aef268734e,35,blue-collar,divorced,primary,no,289,yes,no
3ae489e104eb9e6bfaad934835e00d2a,34,blue-collar,single,secondary,no,-231,yes,no
184d847ffec9dffe1cc8485b857ff7f5,39,admin.,married,secondary,no,145,yes,yes
b46825b89b0f26d165a2b3bf6f19774d,32,unemployed,married,primary,no,309,yes,no
c240233419cfe50d776e43a77b063f10,38,management,married,tertiary,no,2278,yes,yes
dc68ef8dde9e2b244628ff34bc6e6fd4,44,blue-collar,married,primary,no,186,yes,no
7ba8a5e1b60a9dafcee6cd6873b9e1ed,32,management,single,secondary,no,-119,yes,no
9138daff559ad6098cc73ba80b316b14,44,blue-collar,married,secondary,no,1311,yes,no
8063a85c9aef14ff83c2440b8ccdb461,35,blue-collar,married,primary,no,455,yes,no
a4a4f2cca021a2e5fc0317e4a0325ced,34,services,married,secondary,no,1314,yes,no
6f9b3fd3c64af084b48305f78799f476,31,management,married,tertiary,no,623,yes,no
b46f6b875835333612d3963dcf42660b,33,services,married,secondary,no,107,yes,yes
3778dd98e8cd3be00619370a830b3917,49,entrepreneur,married,primary,no,282,yes,yes
cdf4113d511debb12a5b741881e349c0,32,blue-collar,single,secondary,no,322,yes,no
8ff1315bf4ab1b6c455edb30d117ba78,37,management,married,tertiary,no,1852,no,no
837796a4bdf40addf382a5fb42139582,54,blue-collar,single,primary,no,-119,yes,no
bc772d5d85e07c5b4adfa9cc8488e322,44,blue-collar,divorced,primary,no,25,yes,no
84d77c2e67c52476048af8bdbb83f024,45,management,divorced,tertiary,no,2813,yes,no
a0de607c615af8a8a8e0f572e7c7cdb8,37,technician,divorced,secondary,no,2610,yes,no
84037935c93a40b26715a12bbf760eb1,40,self-employed,married,primary,no,2077,yes,no
e2c3e87157fcee79a85bc55ad3f0aef4,48,blue-collar,married,secondary,no,-85,yes,no
c7fda9660b186db2d00e1d0eb114de9c,43,blue-collar,married,secondary,no,171,yes,no
fd75f1ecae9f53d16fe04ad207eb072d,52,admin.,married,secondary,no,146,yes,yes
cd570243f52047b6421f3dea58af974e,39,admin.,divorced,secondary,no,-427,yes,no
798f908e381560223fdee07ea0611991,58,retired,single,tertiary,no,1411,yes,no
0010f479807cd4577cb511efd05b8d36,34,admin.,married,tertiary,no,142,yes,no
1f046be931abb9ea5c80a63492cdb7ee,55,entrepreneur,married,tertiary,no,323,yes,yes
8c5d1c7d99364b397f218acba99eeb55,37,blue-collar,married,secondary,no,387,yes,yes
11bfbc3b5df0ceeae43e74ee7292c284,25,technician,single,tertiary,no,1954,yes,yes
6682bfe2423401476017d143d3ab61ce,34,management,single,tertiary,no,76,yes,no
74f30a110f2f1ccdb989b3934f16834a,47,management,divorced,tertiary,no,-49,yes,no
9e1e6a14d583c0219e116e9849b37963,34,technician,married,secondary,no,178,yes,no
e0c67643369999c986a8d77bc947e276,32,blue-collar,single,primary,no,398,yes,no
d19a67c1e631b3b1d911e7dfc1f2317e,36,blue-collar,divorced,secondary,no,52,yes,no
767e4e6f0c01882f61617d69ecfe42e4,38,blue-collar,single,secondary,no,1137,no,no
57a3d11227a924376858dff76cd0996a,28,housemaid,married,secondary,yes,65,yes,yes
7f23ec24131c81bb9ca2ddfc33d0b930,47,blue-collar,married,primary,no,-287,yes,no
3156b7b2bf55e500ac93fe50fd8cad54,42,admin.,single,secondary,no,4253,yes,no
5166031c6f44f9927f124d691e7c4584,27,admin.,single,secondary,no,557,yes,no
d00b466ac3f54d220f00bd46f0c3658a,37,management,married,tertiary,no,2019,yes,no
b77d73a768c2a7e350d50cf091ba7723,48,admin.,divorced,secondary,no,83,yes,no
74bf6f4e9dc4fca1adb7a1bee136e745,32,services,married,secondary,no,28,yes,no
42e599fd7e0c1efaf44c9917d84990c6,47,admin.,married,secondary,no,411,yes,no
8c8b9c9955620333532e63c14ec163ae,29,admin.,married,secondary,no,69,yes,no
a07a52450f4c4c6f019207eb5e16bbb8,37,management,single,tertiary,no,1339,yes,no
869ee330566bb8a2a6723e82e5f18240,52,blue-collar,married,secondary,no,1117,yes,no
93164645d927cf6c2a40047b13e7cb43,36,technician,married,secondary,no,55,yes,no
1db285734a41fcaf7c07466c73e13e50,58,retired,married,primary,no,747,yes,yes
23af6eea75461d758eee678a2c5e3eff,45,blue-collar,married,secondary,no,192,yes,no
10073f982507c20dba67c1f6038831d2,21,blue-collar,single,secondary,no,292,yes,yes
880cddb90055716665fef05bef29620c,31,blue-collar,married,primary,no,1127,yes,no
07e54aa67e6820f6e801e40cbc6cf54f,35,services,single,secondary,no,143,yes,yes
42d9fd49dc3964c092473004edd3eee8,31,admin.,married,secondary,no,879,yes,no
7c7a1d9cbb1e83e4f43b9474fab0256d,59,management,married,secondary,no,771,no,no
65fee4b6ef3e6f14e29a71017ea9e9db,39,blue-collar,married,primary,no,1004,yes,no
c8dcbb9dec6ab8f52d082cafe613195a,37,blue-collar,married,secondary,no,3173,yes,no
34244314ff57d30ae7c71357a8f978e8,35,services,single,secondary,no,-639,yes,yes
117b2675265f9493e404ac747a021360,35,technician,single,secondary,no,450,yes,no
8cbe0502b60edf031a3916d591d1296c,34,technician,married,secondary,no,-56,yes,no
791db29e27c6e57296c7629f23a27d3f,35,unemployed,single,secondary,no,2116,yes,no
4ea53453fcd540b96207ff31442c5782,36,blue-collar,single,secondary,yes,-1157,yes,no
c35dca4081ffa5caf7a02184546285a9,29,blue-collar,married,secondary,no,1052,yes,no
b0c775ab9c8e1e2c7891b6831e1e5150,38,blue-collar,single,secondary,no,3344,yes,no
4b1faf58dcf45559b10232987a26c11e,40,services,married,secondary,no,-378,yes,yes
68fae4eef87f5e16e33e253188a586a7,30,services,divorced,secondary,no,0,yes,no
10716b79cc18eb5ac9ee9879a8886a17,34,blue-collar,married,secondary,no,7063,yes,no
8609ac9a211790fee6c49d101c797fcd,46,blue-collar,divorced,primary,no,-35,yes,no
22221e0d088e3fa51656d9e1176157f4,49,admin.,divorced,primary,no,112,yes,no
0bea0839098c623096b81b009a8dcb2b,45,management,divorced,tertiary,yes,-946,yes,no
015be84c9bae33306dff152bd707a2e6,28,technician,single,tertiary,no,1026,yes,no
a44eb0ff2d1aa95a2f0331c8a47c2434,34,self-employed,single,tertiary,no,1798,yes,no
e3b07ceafc0f62647270187b817ae219,39,blue-collar,married,secondary,no,1360,yes,no
7950a1c0b89365c438d6d5e87d10e27b,44,blue-collar,divorced,secondary,no,338,yes,no
79106831c9979f121a51713d76ab0096,37,technician,single,secondary,no,267,no,no
ff1ab64335f0c4021b642cdb6eb3f76e,33,services,married,secondary,no,162,yes,no
0745c9fd01ff4f183f3ffe9a51f70ca5,51,admin.,married,secondary,no,42,yes,no
337c66d28a8725acd548f69244edf489,51,blue-collar,divorced,primary,no,37,yes,no
d93b5cc960b20bd3de1b8deb097cc969,39,blue-collar,married,primary,no,499,yes,no
999db977a321adee8c95fea257d3de9c,30,admin.,married,secondary,no,396,yes,no
00091bdbefa1cd0c3317961830e7db0c,50,services,married,secondary,no,481,yes,no
2400122506bdae2e5848a6d6bc329a66,45,blue-collar,divorced,primary,no,-69,yes,no
ef7657688bb880a9f78afb6fb216ea9f,44,blue-collar,divorced,primary,no,70,yes,no
9d2d7019dd8afa22b8c3008ec6f74709,32,services,married,secondary,no,1670,no,no
85c367d203a24e3bd264d82fe3d5621f,34,management,married,tertiary,no,3050,yes,no
c8b67696be43485b5aaa304efca51ee2,55,blue-collar,divorced,unknown,no,276,yes,no
4834c7b0128ea3c38fb5fffe9e556712,31,blue-collar,married,primary,no,951,yes,no
480939be137f0c4401dac42c7d8c35b9,42,blue-collar,married,primary,no,969,yes,no
57715dcbae33455ebb3b2eedc363d472,32,blue-collar,married,secondary,no,-64,yes,no
ed1dd475741c88e5edb69908858207d2,43,management,divorced,secondary,no,229,yes,yes
efc06b66c6add36b21323c76e5cf7f06,33,services,married,secondary,no,210,yes,no
2b3e75a9a740e287a525957fcecbb43a,47,blue-collar,married,primary,no,-169,no,yes
3f94188a21de2bff47d64071028c40b7,32,management,single,tertiary,no,593,yes,no
bb3e1da6168dfe744cc54301e8d1c9e9,43,self-employed,divorced,secondary,no,484,yes,no
84ee9f2d31bb58c56203b303e04a0583,29,entrepreneur,married,secondary,no,5918,yes,no
bb407bee051317e8747ccb06d56a3c6a,59,blue-collar,married,primary,no,-91,yes,no
367226822e0cd73672b3ac8eca054dee,47,management,married,secondary,no,623,yes,no
0eb51eee8dcfa2b06b2c898395e3de97,45,blue-collar,married,tertiary,no,23,yes,yes
c3b18d0121525e20eb25e935fad3d8c6,56,management,divorced,primary,no,26,yes,no
931ef0ebd36655a3245507c550aa0f39,37,blue-collar,married,secondary,no,513,yes,no
5fc0c47bdea2460c2f828617560ca90e,52,services,married,primary,no,306,yes,no
aa853ed86cbd91964d4f7b6f1e0dc484,29,technician,single,secondary,no,0,yes,yes
a435008ebce14725c47b679304134f2f,48,services,divorced,secondary,no,-276,yes,yes
de2ae7964078afc299d727a420b86a8e,32,management,divorced,tertiary,no,1804,yes,no
18b60830e5837eda0cac030e282ab31a,37,management,single,tertiary,no,0,yes,no
422d6b67b9f0526bd40980e7ff07bd86,50,management,married,primary,no,117,yes,no
7ec3625bc6371e9d36720aca9a93c97f,36,blue-collar,single,primary,no,1959,yes,no
e85f74577df83c93833b6d9ee3c19641,36,management,single,tertiary,no,1,yes,no
6404212e15bb22ff575cbc493ae23dfa,33,blue-collar,single,primary,no,863,yes,no
ee2de9a837dc71f98c6e02740aa6b7d5,59,admin.,married,secondary,no,506,yes,no
abc48a23d41c29f0a6600c9563f24bab,37,blue-collar,married,secondary,no,198,yes,no
84a8d89e0bbf9fa416b9dedde83559c7,35,blue-collar,single,secondary,no,546,yes,no
7d63b65ddbfd10f12c4f1a48c09cdc58,30,blue-collar,married,primary,no,236,yes,no
e0725a522df3158cf58047c89a74ff0d,40,services,divorced,secondary,no,282,yes,no
bec6131c94a587def6c5f1c1f6dd5d71,34,unemployed,married,secondary,no,0,yes,no
a124aa3ba4ff8043fe02a30b5f3da5f0,31,blue-collar,married,secondary,no,864,yes,yes
9bbf19dba729a87f748decb2a9bc8fe4,31,blue-collar,married,secondary,no,1078,yes,no
c4396d9a17e0c7469432bf0e6bbec0b1,36,blue-collar,married,primary,no,679,yes,yes
1a7e911de07c834dc511a0e3fdb6ed7c,44,management,single,secondary,no,-228,yes,yes
45287d090f4e0fec758877c4ee7da9d5,27,entrepreneur,married,tertiary,no,79,yes,yes
74ebdf6326238e71c9c76d7fb1e52e70,25,self-employed,single,tertiary,no,882,yes,no
f8830141f6d99def5d9a826361b85f0f,30,student,single,tertiary,no,228,yes,no
2199fb270c424c2047abecbc258760f7,36,services,married,tertiary,no,702,yes,no
e4eba7abf8bfe25310da3c5c23bdf4b5,36,management,single,secondary,no,1331,yes,no
d99edcc377901a72f0c77ebf1ebf63d7,40,blue-collar,single,primary,no,147,yes,no
5704f63979b559131a57301287fecd81,30,admin.,single,secondary,no,186,yes,no
8468de94c2d1ba97d78e69b32548e173,32,blue-collar,single,primary,no,180,yes,no
dd17727ca30463c95d5d1d9f04bd90bf,51,unemployed,married,secondary,no,-13,yes,no
060ab671ed42a4c7276f2f6a4773c06a,37,management,single,tertiary,no,2576,yes,no
ceb13a544ecbdbca05d110056a6a0dc0,35,management,single,tertiary,no,1396,yes,no
b4dfbf8257db64eeea8e9350ca63b0a3,38,services,married,secondary,no,780,yes,no
bd0ee2294f0e776ecaa6043cd81ba5af,35,self-employed,single,tertiary,no,670,no,yes
bf1b202f468adf3a084084f49be36705,39,technician,married,secondary,no,4741,yes,no
47cd2c9db3e1be7c28fc551d3602e9f5,30,management,single,tertiary,no,365,yes,no
2dc78433650352b634204c6ae97559fa,33,blue-collar,single,secondary,no,185,yes,no
5de12a29dde0f0fecad430c1f288e7af,37,blue-collar,married,secondary,no,208,no,no
6eca92af16877541af83c9b7cc9e8fe7,51,blue-collar,divorced,primary,no,-19,yes,no
4de02701e4cc289baa8902f910fc3412,35,blue-collar,married,secondary,no,328,yes,no
b13db2f670f3981d56260deabc8bc29d,57,blue-collar,married,primary,no,649,yes,no
ef94eb4440d0d006491aed1f8858a743,23,services,single,secondary,no,292,yes,no
8c51f175e5ce93335da10fbf095c5881,38,services,single,secondary,no,2253,yes,no
f5bf1337d9516676e24051be4d13b7b6,35,admin.,single,tertiary,no,153,yes,no
58ab8a0ac94aa57fb06dd9b103d2055e,31,blue-collar,married,secondary,no,295,yes,yes
fe2ab04f9325b7130a8a8d755105fa91,41,management,single,tertiary,no,3371,yes,yes
5fe8f999019c092cc794d54c3dbb16f7,43,blue-collar,divorced,secondary,no,47,yes,yes
125143d76128cc3c98cc8a4433b3b0e3,36,management,single,tertiary,no,181,yes,no
1e10968d6a1c5644d2ffbf825317bc1c,59,services,married,secondary,no,2965,yes,no
a95b45aeda4e5b0e2af2e0a42d165a0f,55,management,married,primary,no,1691,yes,no
0eb10e969c9b4995ff3abefb8e6a8a77,34,blue-collar,married,secondary,no,467,yes,no
71d686353d327a174d9467b8ed9419d5,44,management,divorced,tertiary,no,388,yes,no
c507860cff9bb93c78170cbaa2d311ef,40,blue-collar,divorced,secondary,no,635,yes,no
86a67309c952cff1e94ed924e6a179d0,52,blue-collar,married,secondary,no,5828,yes,no
9839aa2bf8a630e659826bc220e8c355,34,blue-collar,single,secondary,no,283,yes,no
e8d35c36629d07176ac73428eea14717,27,services,single,secondary,no,223,yes,yes
b15b098b350285174e74282ced4fdb03,40,blue-collar,married,secondary,no,125,yes,no
21872067aa944af9ed34406d8948853f,33,entrepreneur,single,tertiary,no,1481,yes,no
93e10d55188fb7149882183011c80fe9,44,blue-collar,married,tertiary,no,1371,no,no
76bf99ce83a71c9ec59a7edd2306b211,50,blue-collar,married,tertiary,no,267,yes,no
9b5fc3932427130b1f0b47942fa26377,33,management,divorced,tertiary,no,5550,yes,no
ef0c070cc4e706b32016cf6a53e15690,39,blue-collar,single,primary,no,0,yes,yes
081291e63479dac921d072dd62bcd703,35,services,married,secondary,no,102,yes,no
136b0ba4d2801258c20b2bb1f4f21c9c,47,admin.,divorced,tertiary,no,846,yes,no
19af8f7d39aaa5296bdadea488a3342e,34,management,single,tertiary,no,29,yes,no
f71de4e6673207885b54f781099c7628,35,blue-collar,married,secondary,no,2737,yes,no
cdf0427f8f9bcdee310869e3d0a1bd93,29,entrepreneur,married,secondary,no,714,yes,yes
